User_ID,Age,Income,City_Tier,Device_Type,Traffic_Source,Pages_Viewed,Products_Viewed,Time_On_Site,Previous_Purchases,Discount_Seen,Browser_Version,Campaign_Code,Converted
U00281,28,162177,Tier3,Mobile,Organic,9,2,263,0,1,Chrome_v120,CAMP_D,0
U00282,40,127410,Tier2,Tablet,Email,6,6,92,3,0,Chrome_v120,CAMP_C,0
U00283,36,151556,Tier2,Desktop,Email,17,7,463,4,0,Firefox_v121,CAMP_A,1
U00284,26,90880,Tier1,Mobile,Paid,6,5,429,0,0,Firefox_v121,CAMP_B,0
U00285,28,64452,Tier2,Desktop,Organic,10,2,40,4,0,Edge_v119,CAMP_D,0
U00286,39,47122,Tier1,Desktop,Social,9,8,11,1,1,Firefox_v121,CAMP_C,1
U00287,44,27963,Tier2,Mobile,Direct,7,1,50,5,0,Safari_v17,CAMP_B,1
U00288,31,80920,Tier2,Mobile,Social,6,2,322,3,1,Chrome_v120,CAMP_B,0
U00289,34,85068,Tier1,Mobile,Organic,12,6,94,2,0,Safari_v17,CAMP_D,0
U00290,41,48539,Tier2,Mobile,Organic,7,7,198,2,1,Safari_v17,CAMP_C,0
U00291,33,86526,Tier1,Tablet,Paid,4,4,492,5,0,Safari_v17,CAMP_D,0
U00292,32,49054,Tier1,Desktop,Organic,16,7,166,0,1,Chrome_v120,CAMP_A,0
U00293,27,100755,Tier3,Mobile,Email,8,2,207,3,0,Chrome_v120,CAMP_B,0
U00294,27,35268,Tier2,Mobile,Email,7,8,18,2,1,Chrome_v120,CAMP_C,0
U00295,61,31790,Tier1,Desktop,Organic,5,7,612,1,0,Firefox_v121,CAMP_D,0
U00296,33,51826,Tier2,Desktop,Paid,7,3,10,2,0,Safari_v17,CAMP_B,0
U00297,48,98446,Tier3,Desktop,Organic,13,4,151,2,1,Edge_v119,CAMP_D,0
U00298,51,29873,Tier1,Desktop,Direct,11,2,320,1,1,Firefox_v121,CAMP_C,0
U00299,33,112399,Tier2,Mobile,Paid,11,5,103,2,1,Firefox_v121,CAMP_A,0
U00300,38,22346,Tier1,Desktop,Social,10,9,268,3,1,Edge_v119,CAMP_A,0
U00301,36,51634,Tier1,Desktop,Paid,7,3,111,3,0,Safari_v17,CAMP_A,0
U00302,18,25646,Tier2,Mobile,Social,5,4,382,5,0,Edge_v119,CAMP_D,0
U00303,19,20000,Tier2,Desktop,Paid,8,6,188,2,1,Chrome_v120,CAMP_B,0
U00304,35,74598,Tier2,Mobile,Paid,10,8,261,3,0,Safari_v17,CAMP_A,0
U00305,30,53815,Tier3,Mobile,Social,7,5,320,3,0,Firefox_v121,CAMP_A,0
U00306,53,25893,Tier3,Mobile,Social,8,2,247,1,0,Chrome_v120,CAMP_A,0
U00307,32,43915,Tier2,Mobile,Organic,9,7,429,1,1,Chrome_v120,CAMP_A,0
U00308,54,78049,Tier2,Mobile,Organic,3,4,186,1,1,Firefox_v121,CAMP_C,0
U00309,30,48007,Tier3,Mobile,Paid,14,7,353,1,0,Edge_v119,CAMP_C,0
U00310,54,53145,Tier1,Mobile,Paid,9,6,321,3,0,Chrome_v120,CAMP_B,1
U00311,40,47142,Tier2,Mobile,Social,8,3,662,2,0,Chrome_v120,CAMP_C,1
U00312,40,42218,Tier1,Mobile,Direct,4,4,57,1,1,Safari_v17,CAMP_C,1
U00313,29,41889,Tier1,Mobile,Organic,11,7,406,3,1,Safari_v17,CAMP_C,0
U00314,40,41158,Tier3,Desktop,Organic,6,7,214,1,0,Firefox_v121,CAMP_D,0
U00315,51,38105,Tier3,Mobile,Organic,9,1,10,0,0,Firefox_v121,CAMP_C,0
U00316,33,32520,Tier2,Mobile,Paid,12,5,910,4,1,Firefox_v121,CAMP_D,0
U00317,31,47675,Tier2,Desktop,Paid,6,6,244,3,0,Edge_v119,CAMP_D,0
U00318,32,40783,Tier1,Desktop,Social,7,5,40,1,1,Chrome_v120,CAMP_C,0
U00319,51,31476,Tier1,Desktop,Organic,9,4,353,0,1,Firefox_v121,CAMP_D,0
U00320,43,94807,Tier1,Mobile,Social,9,2,228,2,0,Safari_v17,CAMP_A,1
U00321,49,125439,Tier2,Mobile,Email,12,6,24,0,0,Chrome_v120,CAMP_B,0
U00322,38,59870,Tier3,Desktop,Direct,12,6,158,3,0,Firefox_v121,CAMP_C,0
U00323,35,62310,Tier2,Mobile,Direct,8,4,206,1,0,Chrome_v120,CAMP_C,0
U00324,39,39516,Tier1,Mobile,Email,8,7,931,1,0,Chrome_v120,CAMP_B,0
U00325,45,113575,Tier3,Mobile,Direct,4,6,308,2,1,Chrome_v120,CAMP_C,0
U00326,32,169890,Tier3,Desktop,Organic,13,5,304,0,0,Firefox_v121,CAMP_C,0
U00327,48,54269,Tier2,Mobile,Organic,13,4,716,6,0,Chrome_v120,CAMP_B,0
U00328,38,43788,Tier2,Tablet,Organic,7,7,10,2,0,Chrome_v120,CAMP_D,0
U00329,18,73488,Tier2,Desktop,Social,11,4,150,3,0,Chrome_v120,CAMP_A,0
U00330,43,64689,Tier1,Mobile,Direct,8,4,188,1,1,Safari_v17,CAMP_D,0
U00331,22,44351,Tier2,Desktop,Organic,8,1,301,2,0,Firefox_v121,CAMP_A,0
U00332,43,79436,Tier3,Desktop,Social,7,7,782,1,0,Edge_v119,CAMP_B,1
U00333,44,105123,Tier1,Desktop,Social,5,5,10,4,0,Safari_v17,CAMP_D,0
U00334,38,37365,Tier1,Mobile,Direct,8,3,13,0,1,Chrome_v120,CAMP_D,0
U00335,40,275190,Tier1,Desktop,Social,7,3,143,1,0,Chrome_v120,CAMP_A,0
U00336,45,23866,Tier1,Mobile,Direct,6,6,323,2,1,Edge_v119,CAMP_A,0
U00337,30,35917,Tier3,Tablet,Paid,10,7,68,0,0,Edge_v119,CAMP_A,0
U00338,42,68897,Tier3,Mobile,Paid,5,3,250,2,1,Safari_v17,CAMP_A,0
U00339,46,230527,Tier2,Mobile,Paid,6,4,44,1,0,Chrome_v120,CAMP_C,0
U00340,52,42720,Tier1,Desktop,Paid,6,1,122,2,1,Edge_v119,CAMP_B,0
U00341,23,31588,Tier2,Desktop,Organic,12,11,1361,1,0,Safari_v17,CAMP_A,0
U00342,39,83245,Tier2,Desktop,Social,12,7,91,3,0,Edge_v119,CAMP_D,0
U00343,25,51577,Tier1,Mobile,Email,11,10,403,2,0,Chrome_v120,CAMP_D,0
U00344,24,89246,Tier2,Mobile,Social,5,3,374,4,1,Chrome_v120,CAMP_D,0
U00345,38,57384,Tier2,Tablet,Paid,4,9,143,0,1,Chrome_v120,CAMP_A,0
U00346,35,35799,Tier2,Desktop,Paid,12,6,177,3,1,Chrome_v120,CAMP_B,0
U00347,46,245076,Tier2,Desktop,Paid,9,4,485,2,1,Firefox_v121,CAMP_C,0
U00348,31,20000,Tier1,Mobile,Organic,3,1,18,2,1,Firefox_v121,CAMP_A,0
U00349,33,178464,Tier2,Mobile,Social,8,2,416,3,1,Firefox_v121,CAMP_A,0
U00350,37,104815,Tier2,Desktop,Organic,6,6,239,3,0,Safari_v17,CAMP_C,0
U00351,26,38278,Tier2,Desktop,Organic,8,3,761,1,1,Safari_v17,CAMP_B,0
U00352,27,184140,Tier3,Mobile,Email,8,5,214,2,0,Edge_v119,CAMP_A,0
U00353,46,26295,Tier2,Desktop,Organic,7,8,199,3,1,Edge_v119,CAMP_D,0
U00354,29,109630,Tier1,Mobile,Direct,7,3,656,0,1,Safari_v17,CAMP_D,0
U00355,46,20000,Tier1,Mobile,Paid,5,6,167,1,0,Edge_v119,CAMP_A,0
U00356,41,30105,Tier2,Mobile,Direct,12,4,218,2,1,Safari_v17,CAMP_B,0
U00357,19,30060,Tier1,Mobile,Organic,4,5,356,4,1,Firefox_v121,CAMP_D,0
U00358,40,38162,Tier2,Mobile,Social,9,5,109,1,1,Safari_v17,CAMP_D,0
U00359,40,60291,Tier3,Mobile,Paid,6,8,475,0,1,Safari_v17,CAMP_C,0
U00360,39,36476,Tier2,Mobile,Email,11,2,452,2,1,Edge_v119,CAMP_B,0
U00361,33,20000,Tier2,Desktop,Paid,5,4,524,2,1,Edge_v119,CAMP_A,0
U00362,25,79068,Tier2,Mobile,Organic,11,9,1122,3,0,Safari_v17,CAMP_C,0
U00363,48,61658,Tier2,Mobile,Email,7,6,631,4,0,Chrome_v120,CAMP_C,0
U00364,33,76523,Tier2,Mobile,Paid,8,2,324,1,1,Edge_v119,CAMP_C,0
U00365,26,66379,Tier3,Mobile,Organic,2,6,72,3,0,Safari_v17,CAMP_B,0
U00366,39,106142,Tier2,Desktop,Paid,6,3,236,2,0,Edge_v119,CAMP_B,0
U00367,27,57222,Tier3,Mobile,Social,8,8,56,1,1,Chrome_v120,CAMP_B,0
U00368,25,109920,Tier3,Desktop,Organic,8,5,310,1,0,Edge_v119,CAMP_A,0
U00369,31,37593,Tier1,Desktop,Paid,9,4,455,3,0,Safari_v17,CAMP_B,0
U00370,28,38901,Tier1,Mobile,Organic,7,3,65,0,1,Safari_v17,CAMP_C,0
U00371,25,136710,Tier1,Mobile,Social,4,2,18,3,0,Chrome_v120,CAMP_D,1
U00372,43,135050,Tier1,Mobile,Email,8,6,10,4,1,Safari_v17,CAMP_A,0
U00373,33,84477,Tier1,Mobile,Paid,3,8,1026,2,1,Chrome_v120,CAMP_A,0
U00374,47,35120,Tier2,Desktop,Paid,9,4,77,2,1,Safari_v17,CAMP_A,0
U00375,26,33463,Tier1,Desktop,Organic,6,7,261,2,0,Safari_v17,CAMP_C,0
U00376,18,132831,Tier2,Mobile,Organic,6,5,95,3,0,Edge_v119,CAMP_B,1
U00377,36,128489,Tier3,Mobile,Organic,4,3,205,6,1,Edge_v119,CAMP_C,0
U00378,53,57633,Tier1,Mobile,Paid,6,5,44,1,0,Chrome_v120,CAMP_D,0
U00379,40,244050,Tier3,Desktop,Paid,8,3,190,5,1,Edge_v119,CAMP_B,0
U00380,67,78852,Tier1,Mobile,Direct,8,3,834,2,1,Firefox_v121,CAMP_D,0
U00381,38,30812,Tier1,Mobile,Organic,11,6,938,1,1,Chrome_v120,CAMP_A,0
U00382,37,50747,Tier2,Mobile,Social,11,2,163,1,1,Firefox_v121,CAMP_A,0
U00383,18,60070,Tier2,Desktop,Paid,7,7,314,1,0,Chrome_v120,CAMP_C,0
U00384,39,63059,Tier3,Desktop,Paid,11,7,306,1,0,Firefox_v121,CAMP_B,0
U00385,36,126753,Tier3,Mobile,Email,8,7,304,2,0,Edge_v119,CAMP_A,0
U00386,30,33732,Tier3,Mobile,Organic,4,4,229,3,0,Edge_v119,CAMP_C,0
U00387,33,26932,Tier1,Tablet,Organic,8,5,170,1,0,Safari_v17,CAMP_D,0
U00388,34,85939,Tier1,Mobile,Social,8,1,58,0,1,Firefox_v121,CAMP_C,0
U00389,33,44170,Tier3,Desktop,Paid,5,2,256,5,0,Safari_v17,CAMP_B,0
U00390,55,256299,Tier3,Mobile,Organic,9,2,10,4,0,Chrome_v120,CAMP_B,0
U00391,31,105443,Tier3,Desktop,Organic,7,3,794,2,0,Firefox_v121,CAMP_B,1
U00392,36,43685,Tier2,Mobile,Paid,11,4,843,3,0,Safari_v17,CAMP_A,0
U00393,30,123959,Tier2,Tablet,Social,15,6,952,4,0,Chrome_v120,CAMP_C,0
U00394,42,92804,Tier3,Desktop,Organic,11,6,20,0,1,Firefox_v121,CAMP_D,0
U00395,36,87572,Tier2,Desktop,Paid,12,3,143,2,1,Safari_v17,CAMP_B,0
U00396,32,55639,Tier3,Desktop,Paid,14,3,366,2,1,Firefox_v121,CAMP_C,0
U00397,18,77054,Tier3,Desktop,Paid,11,3,80,0,1,Firefox_v121,CAMP_A,0
U00398,37,20000,Tier2,Mobile,Direct,8,6,497,1,0,Safari_v17,CAMP_D,0
U00399,31,131959,Tier3,Desktop,Organic,5,10,80,1,0,Edge_v119,CAMP_D,0
U00400,34,20000,Tier3,Tablet,Direct,9,7,11,1,0,Edge_v119,CAMP_D,0
U00401,23,45923,Tier1,Mobile,Social,10,7,114,3,0,Safari_v17,CAMP_A,0
U00402,49,22984,Tier3,Tablet,Email,6,5,157,1,0,Chrome_v120,CAMP_B,0
U00403,43,44333,Tier2,Desktop,Paid,11,6,87,1,1,Safari_v17,CAMP_A,0
U00404,49,57269,Tier3,Mobile,Paid,11,3,227,2,0,Safari_v17,CAMP_D,0
U00405,46,29199,Tier2,Mobile,Email,7,3,189,3,1,Firefox_v121,CAMP_C,0
U00406,40,20000,Tier3,Mobile,Email,8,2,1840,2,1,Edge_v119,CAMP_D,0
U00407,23,67794,Tier2,Mobile,Organic,7,4,715,1,1,Edge_v119,CAMP_C,0
U00408,53,209371,Tier1,Mobile,Organic,3,4,626,4,0,Edge_v119,CAMP_A,1
U00409,25,48495,Tier3,Mobile,Paid,7,8,25,1,1,Edge_v119,CAMP_A,0
U00410,32,106467,Tier1,Mobile,Direct,8,2,113,0,0,Safari_v17,CAMP_A,0
U00411,42,147654,Tier2,Mobile,Paid,10,7,162,3,0,Firefox_v121,CAMP_C,0
U00412,42,20000,Tier3,Tablet,Social,9,4,354,1,1,Edge_v119,CAMP_A,1
U00413,40,45507,Tier3,Mobile,Social,8,3,928,1,0,Edge_v119,CAMP_B,0
U00414,30,27838,Tier2,Mobile,Email,4,4,633,1,0,Firefox_v121,CAMP_D,0
U00415,28,36909,Tier2,Mobile,Social,10,12,171,2,0,Safari_v17,CAMP_B,0
U00416,60,166243,Tier2,Mobile,Paid,4,4,10,0,0,Safari_v17,CAMP_C,0
U00417,34,68473,Tier1,Desktop,Direct,12,10,357,2,0,Safari_v17,CAMP_A,0
U00418,33,96114,Tier2,Desktop,Social,7,2,451,3,0,Edge_v119,CAMP_D,0
U00419,27,58317,Tier2,Desktop,Social,10,8,696,2,1,Edge_v119,CAMP_A,0
U00420,37,28959,Tier3,Mobile,Paid,5,4,19,2,0,Edge_v119,CAMP_A,0
U00421,36,89937,Tier3,Desktop,Social,9,8,455,0,1,Safari_v17,CAMP_D,0
U00422,34,126949,Tier3,Mobile,Organic,7,6,97,2,0,Edge_v119,CAMP_D,0
U00423,38,72433,Tier1,Mobile,Organic,13,8,686,3,0,Chrome_v120,CAMP_B,0
U00424,52,80295,Tier2,Mobile,Social,7,4,236,2,0,Firefox_v121,CAMP_B,0
U00425,29,28541,Tier1,Mobile,Paid,6,1,82,2,0,Chrome_v120,CAMP_B,0
U00426,35,91502,Tier2,Mobile,Social,13,7,973,4,0,Chrome_v120,CAMP_B,0
U00427,28,134270,Tier2,Mobile,Organic,8,6,1138,1,0,Edge_v119,CAMP_B,0
U00428,37,76324,Tier3,Tablet,Social,8,4,776,3,0,Firefox_v121,CAMP_C,0
U00429,29,20372,Tier2,Mobile,Paid,8,2,207,0,0,Chrome_v120,CAMP_C,0
U00430,29,159751,Tier1,Mobile,Social,11,4,25,1,0,Safari_v17,CAMP_A,0
U00431,20,33965,Tier1,Mobile,Organic,8,3,350,1,0,Safari_v17,CAMP_A,0
U00432,35,75559,Tier3,Desktop,Social,8,7,648,4,0,Safari_v17,CAMP_B,0
U00433,39,106062,Tier2,Mobile,Email,5,4,433,3,0,Safari_v17,CAMP_A,0
U00434,53,114435,Tier1,Desktop,Organic,10,9,317,0,0,Firefox_v121,CAMP_C,0
U00435,39,20332,Tier1,Tablet,Paid,11,5,253,1,1,Safari_v17,CAMP_C,0
U00436,30,64236,Tier3,Mobile,Social,9,5,948,1,0,Firefox_v121,CAMP_A,0
U00437,21,61735,Tier1,Mobile,Social,3,8,1116,3,1,Firefox_v121,CAMP_B,0
U00438,22,141976,Tier3,Mobile,Social,7,3,311,3,1,Firefox_v121,CAMP_C,0
U00439,22,78844,Tier3,Desktop,Social,10,5,93,1,0,Firefox_v121,CAMP_D,0
U00440,53,142752,Tier1,Mobile,Paid,8,5,169,2,0,Edge_v119,CAMP_D,0
U00441,37,82780,Tier1,Mobile,Paid,9,4,64,4,0,Chrome_v120,CAMP_A,0
U00442,29,57268,Tier3,Mobile,Organic,6,2,70,1,1,Edge_v119,CAMP_B,0
U00443,25,67259,Tier2,Desktop,Organic,7,3,71,0,1,Chrome_v120,CAMP_A,0
U00444,26,149366,Tier2,Mobile,Social,7,5,10,2,0,Edge_v119,CAMP_B,0
U00445,28,27497,Tier3,Mobile,Organic,12,4,10,3,1,Safari_v17,CAMP_B,0
U00446,48,103112,Tier3,Desktop,Direct,13,4,484,2,0,Firefox_v121,CAMP_D,0
U00447,34,41086,Tier3,Desktop,Email,8,5,185,0,0,Safari_v17,CAMP_C,0
U00448,20,36116,Tier3,Desktop,Email,7,10,10,3,0,Safari_v17,CAMP_C,0
U00449,58,110642,Tier2,Mobile,Direct,8,5,531,2,1,Safari_v17,CAMP_A,0
U00450,23,35247,Tier1,Desktop,Paid,8,5,184,3,1,Edge_v119,CAMP_A,0
U00451,29,75075,Tier3,Desktop,Email,8,3,146,1,0,Safari_v17,CAMP_B,0
U00452,48,44651,Tier2,Mobile,Organic,6,3,10,0,1,Firefox_v121,CAMP_C,0
U00453,39,20000,Tier2,Desktop,Organic,8,8,129,3,0,Firefox_v121,CAMP_B,0
U00454,30,79748,Tier3,Mobile,Email,11,3,10,0,1,Chrome_v120,CAMP_D,0
U00455,22,64588,Tier1,Tablet,Organic,7,2,46,5,0,Edge_v119,CAMP_D,0
U00456,25,20000,Tier2,Mobile,Direct,4,4,210,5,0,Firefox_v121,CAMP_B,0
U00457,25,39373,Tier1,Desktop,Social,10,5,167,3,0,Firefox_v121,CAMP_B,0
U00458,35,20247,Tier2,Mobile,Email,7,6,21,3,0,Edge_v119,CAMP_B,0
U00459,36,92875,Tier1,Tablet,Organic,7,2,12,1,0,Safari_v17,CAMP_B,1
U00460,33,137694,Tier1,Mobile,Social,8,1,311,1,0,Firefox_v121,CAMP_B,0
U00461,34,99677,Tier1,Tablet,Organic,10,7,61,2,0,Safari_v17,CAMP_D,0
U00462,24,108388,Tier2,Tablet,Email,9,5,820,4,0,Firefox_v121,CAMP_D,0
U00463,37,43883,Tier3,Mobile,Organic,9,3,260,2,1,Chrome_v120,CAMP_D,0
U00464,47,83129,Tier2,Desktop,Social,11,4,47,1,0,Safari_v17,CAMP_A,0
U00465,33,59549,Tier3,Tablet,Organic,3,11,401,2,0,Firefox_v121,CAMP_D,0
U00466,33,66915,Tier2,Mobile,Organic,9,7,450,5,0,Edge_v119,CAMP_C,0
U00467,35,106346,Tier1,Mobile,Paid,7,5,292,1,0,Edge_v119,CAMP_C,0
U00468,46,121211,Tier3,Mobile,Organic,9,7,383,1,0,Edge_v119,CAMP_B,0
U00469,26,47389,Tier1,Mobile,Social,9,2,915,2,1,Firefox_v121,CAMP_D,0
U00470,49,25730,Tier3,Mobile,Organic,8,8,64,1,1,Safari_v17,CAMP_B,0
U00471,39,53506,Tier1,Mobile,Paid,11,4,478,3,0,Chrome_v120,CAMP_B,0
U00472,35,52493,Tier3,Mobile,Social,12,6,161,1,1,Chrome_v120,CAMP_C,0
U00473,47,71022,Tier1,Mobile,Organic,11,8,177,2,1,Firefox_v121,CAMP_C,0
U00474,23,98695,Tier3,Mobile,Paid,8,8,293,4,0,Firefox_v121,CAMP_B,0
U00475,40,20000,Tier2,Desktop,Email,10,8,160,1,1,Firefox_v121,CAMP_C,0
U00476,39,40032,Tier3,Desktop,Organic,10,8,15,0,1,Safari_v17,CAMP_B,0
U00477,25,33579,Tier1,Mobile,Organic,8,3,30,0,1,Edge_v119,CAMP_B,0
U00478,39,126821,Tier2,Desktop,Paid,10,7,403,0,1,Safari_v17,CAMP_B,0
U00479,37,52837,Tier3,Desktop,Paid,11,6,64,5,0,Safari_v17,CAMP_A,0
U00480,33,44014,Tier2,Tablet,Paid,4,4,129,2,1,Firefox_v121,CAMP_C,0
U00481,43,82700,Tier2,Mobile,Paid,5,4,43,3,1,Chrome_v120,CAMP_C,0
U00482,29,41948,Tier2,Mobile,Email,8,6,193,2,0,Safari_v17,CAMP_D,0
U00483,37,59330,Tier2,Tablet,Organic,14,3,48,0,0,Chrome_v120,CAMP_C,0
U00484,33,177804,Tier2,Tablet,Paid,6,3,907,2,1,Firefox_v121,CAMP_D,0
U00485,28,174865,Tier2,Desktop,Paid,10,7,1170,4,1,Safari_v17,CAMP_B,0
U00486,40,46890,Tier3,Desktop,Social,5,2,44,3,1,Edge_v119,CAMP_A,0
U00487,32,53668,Tier1,Mobile,Direct,8,7,297,1,1,Edge_v119,CAMP_B,0
U00488,20,41298,Tier1,Mobile,Paid,5,6,596,1,0,Safari_v17,CAMP_B,1
U00489,18,20000,Tier3,Mobile,Direct,4,5,186,2,0,Edge_v119,CAMP_B,0
U00490,42,111492,Tier3,Mobile,Paid,7,3,10,0,1,Safari_v17,CAMP_D,0
U00491,22,255967,Tier2,Desktop,Organic,9,7,19,0,1,Edge_v119,CAMP_A,0
U00492,37,45886,Tier2,Mobile,Organic,4,2,317,2,1,Firefox_v121,CAMP_B,0
U00493,35,36677,Tier1,Mobile,Paid,10,7,321,1,0,Edge_v119,CAMP_D,0
U00494,31,50832,Tier1,Tablet,Paid,4,2,313,1,0,Edge_v119,CAMP_B,0
U00495,54,63008,Tier2,Mobile,Organic,8,3,229,0,0,Firefox_v121,CAMP_A,0
U00496,36,30293,Tier2,Tablet,Paid,5,2,841,1,0,Firefox_v121,CAMP_B,0
U00497,42,45474,Tier2,Tablet,Paid,8,7,341,2,1,Edge_v119,CAMP_B,1
U00498,37,110077,Tier1,Desktop,Organic,5,3,10,3,0,Chrome_v120,CAMP_C,0
U00499,32,64629,Tier3,Mobile,Organic,7,6,262,3,0,Chrome_v120,CAMP_D,0
U00500,34,128313,Tier3,Mobile,Email,13,6,361,3,1,Safari_v17,CAMP_A,0
U00501,49,74522,Tier2,Mobile,Paid,4,8,104,2,0,Edge_v119,CAMP_D,1
U00502,45,31152,Tier2,Mobile,Social,6,5,415,3,1,Safari_v17,CAMP_C,0
U00503,54,42378,Tier2,Mobile,Social,5,2,392,1,0,Firefox_v121,CAMP_B,0
U00504,37,69497,Tier3,Tablet,Paid,10,4,80,0,1,Edge_v119,CAMP_A,0
U00505,26,30529,Tier2,Mobile,Organic,7,5,1608,0,0,Firefox_v121,CAMP_A,0
U00506,30,28243,Tier1,Desktop,Paid,6,5,189,2,0,Edge_v119,CAMP_D,0
U00507,23,29280,Tier3,Mobile,Social,8,8,146,3,0,Edge_v119,CAMP_B,0
U00508,42,81591,Tier3,Desktop,Paid,12,6,102,1,1,Firefox_v121,CAMP_C,0
U00509,29,48062,Tier3,Tablet,Organic,5,3,421,4,0,Edge_v119,CAMP_B,0
U00510,18,121718,Tier3,Mobile,Organic,4,6,20,2,0,Edge_v119,CAMP_D,0
U00511,59,34966,Tier2,Mobile,Email,7,9,806,3,1,Safari_v17,CAMP_A,0
U00512,29,20000,Tier2,Desktop,Paid,10,3,139,0,1,Firefox_v121,CAMP_A,0
U00513,29,55358,Tier3,Desktop,Social,12,9,880,4,0,Chrome_v120,CAMP_B,0
U00514,51,160899,Tier3,Desktop,Paid,7,7,337,1,1,Chrome_v120,CAMP_B,0
U00515,22,61128,Tier1,Mobile,Email,10,2,256,3,1,Edge_v119,CAMP_B,0
U00516,46,26284,Tier1,Mobile,Paid,10,10,627,3,0,Safari_v17,CAMP_B,0
U00517,29,22593,Tier2,Tablet,Paid,6,3,647,1,1,Edge_v119,CAMP_C,0
U00518,21,122852,Tier3,Tablet,Direct,7,6,349,1,0,Safari_v17,CAMP_C,0
U00519,52,36884,Tier3,Mobile,Social,13,6,72,1,1,Edge_v119,CAMP_C,0
U00520,44,151006,Tier1,Desktop,Organic,6,9,23,2,0,Chrome_v120,CAMP_C,0
U00521,44,88650,Tier2,Mobile,Organic,6,3,352,1,1,Firefox_v121,CAMP_D,0
U00522,38,37731,Tier2,Mobile,Email,10,4,339,3,0,Safari_v17,CAMP_A,0
U00523,40,120605,Tier3,Mobile,Email,4,4,615,2,0,Edge_v119,CAMP_A,0
U00524,22,34394,Tier3,Mobile,Paid,10,8,334,3,1,Edge_v119,CAMP_D,0
U00525,36,25124,Tier3,Mobile,Social,10,9,17,0,1,Safari_v17,CAMP_D,0
U00526,25,35594,Tier2,Mobile,Social,6,4,388,1,0,Safari_v17,CAMP_C,0
U00527,21,94962,Tier2,Mobile,Paid,7,3,110,2,1,Chrome_v120,CAMP_B,0
U00528,39,118513,Tier1,Desktop,Social,5,7,26,4,1,Safari_v17,CAMP_A,0
U00529,46,47211,Tier1,Desktop,Organic,4,2,1121,3,0,Edge_v119,CAMP_D,0
U00530,31,20000,Tier3,Desktop,Direct,5,6,1003,3,0,Chrome_v120,CAMP_B,0
U00531,32,23527,Tier3,Tablet,Email,13,6,1210,1,1,Chrome_v120,CAMP_C,0
U00532,23,31552,Tier3,Mobile,Social,10,6,65,2,1,Firefox_v121,CAMP_D,0
U00533,35,27545,Tier3,Desktop,Paid,8,7,108,5,0,Firefox_v121,CAMP_A,0
U00534,42,70210,Tier2,Desktop,Organic,8,7,1258,1,0,Firefox_v121,CAMP_A,0
U00535,42,191543,Tier3,Mobile,Paid,7,2,322,2,0,Safari_v17,CAMP_A,0
U00536,40,96516,Tier3,Mobile,Social,8,2,139,0,0,Chrome_v120,CAMP_D,1
U00537,28,30426,Tier3,Mobile,Social,9,6,276,3,1,Safari_v17,CAMP_A,0
U00538,28,39473,Tier1,Desktop,Paid,9,4,614,0,1,Chrome_v120,CAMP_C,0
U00539,42,44374,Tier2,Mobile,Social,7,4,381,2,0,Edge_v119,CAMP_A,0
U00540,43,75623,Tier1,Desktop,Email,13,5,106,2,0,Safari_v17,CAMP_C,0
U00541,33,153699,Tier3,Desktop,Organic,8,2,34,3,0,Chrome_v120,CAMP_A,0
U00542,30,45231,Tier2,Desktop,Paid,6,10,294,2,0,Firefox_v121,CAMP_C,0
U00543,46,150733,Tier1,Desktop,Email,2,4,10,4,0,Firefox_v121,CAMP_D,0
U00544,31,211577,Tier2,Desktop,Paid,10,5,11,0,0,Edge_v119,CAMP_C,0
U00545,42,48535,Tier2,Mobile,Social,9,5,178,3,1,Safari_v17,CAMP_D,0
U00546,33,47791,Tier2,Mobile,Paid,10,5,392,1,1,Chrome_v120,CAMP_B,0
U00547,24,48224,Tier1,Desktop,Direct,9,0,129,1,0,Firefox_v121,CAMP_C,0
U00548,51,62161,Tier2,Mobile,Organic,8,4,10,4,0,Chrome_v120,CAMP_D,0
U00549,36,48295,Tier2,Mobile,Paid,10,3,1124,3,0,Safari_v17,CAMP_B,0
U00550,27,101773,Tier3,Mobile,Organic,11,4,100,2,1,Firefox_v121,CAMP_A,0
U00551,21,23640,Tier2,Tablet,Organic,10,1,539,2,0,Edge_v119,CAMP_B,0
U00552,22,43443,Tier3,Mobile,Paid,11,6,278,1,0,Edge_v119,CAMP_C,0
U00553,31,72948,Tier2,Desktop,Organic,8,2,170,2,0,Safari_v17,CAMP_B,0
U00554,54,100916,Tier2,Mobile,Direct,11,4,152,1,1,Safari_v17,CAMP_A,0
U00555,29,223500,Tier3,Mobile,Direct,7,1,454,1,0,Chrome_v120,CAMP_B,0
U00556,49,27627,Tier2,Desktop,Paid,6,7,165,4,0,Edge_v119,CAMP_C,0
U00557,33,40488,Tier1,Mobile,Social,7,6,298,1,1,Safari_v17,CAMP_C,0
U00558,23,20000,Tier1,Desktop,Paid,11,2,309,2,1,Safari_v17,CAMP_D,0
U00559,30,30763,Tier3,Desktop,Email,7,3,148,1,1,Edge_v119,CAMP_A,0
U00560,22,20715,Tier2,Desktop,Social,7,2,21,1,0,Chrome_v120,CAMP_A,0
U00561,26,43792,Tier3,Mobile,Organic,8,5,26,1,1,Chrome_v120,CAMP_B,0
U00562,26,52207,Tier1,Desktop,Email,12,4,582,2,0,Edge_v119,CAMP_A,0
